Category,Image,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
Malignant cases,Malignant case (210).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},0659ee6bfa70726977e43371f4b3b926e1ae27cd,2D,"(1.0, 1.0)","(801, 512)",120.35609053136704,0.0,255.0,8415c732626e265534a83903110477196c67e041,"(1.0, 1.0)","(801, 512)","(16, 40, 785, 472)",186111,238,"(407.41656323376907, 293.175653239196)","(407.41656323376907, 293.175653239196)",174.0,229.0,8050681803.0,1.926493194444977,21.0,10.14281210312452,255.0,23.714107842335864,204.22098102745136,216.0,0.0,255.0,9.105280735474082,207.98418350373132,-2.5265892028261185,8050681803.0,0.42430932611835803,1551.2114958991358,79.04614056022493,423.21030582204656,-31.11136705407746,5.545399547896861,0.20777438093900555,0.928377810061321,0.14495157074638532,0.6191523963700095,0.1861282183842039,0.9345178880103934,0.9325416858344355,0.998402965634845,0.9882628913356344,-0.6375472304577944,0.9418939019884432,0.11412830113505588,8.815416824795735,0.4063333447048466,2.3419964827342907,0.9455301953519557,0.6194216659505596,17.630833649591473,2.147485679697352,1.4382934822089664,3.458251510072643,83106.64923083536,0.44654345649013416,4.807451647357081,78968.63299321373,2.496037314704748,76.43213995948655,63.81680287570321,5158.169640698293,0.9014705666042114,0.02096764899763669,0.04331818066581064,2.1616227001827406,0.0021703382416092725,3855.701040202257,0.12516040264126985,6.791353430048882,57.001000310862146,235.91665428303423,18916.569866286594,3.0577502992092134,0.04975733873500335,5.861810165183189,8557.820939624627,0.2785045618969852,0.16478069539145995,198.09204495050483,0.547082273782199,23.440997610027505,0.03589747269559948,822.284169124877,0.1347565010037491,4.652822266203052,35.248115372009174,2179935.4990167157,176252371.82038677,26988.66239117488,0.061977061737391544,1553.9396919042936,0.2546607164707135,0.5122022339168122,16.033735459075032,0.031604807432812326,5.878609186333263,0.03278688524590164,2179005.249016715,34.69148360704265,0.00020060605940878037,6.511588468388519,0.005226363582164879,0.019758017989954985
Malignant cases,Malignant case (216).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},44d59ac48c58cf2a58df2fb34c9c2affb143c1b3,2D,"(1.0, 1.0)","(801, 512)",119.77243045802122,0.0,255.0,77190b21192c5b2c53c4311119348180c6bcc514,"(1.0, 1.0)","(801, 512)","(40, 32, 752, 480)",181145,243,"(416.4386651577466, 282.2464489773386)","(416.4386651577466, 282.2464489773386)",164.0,240.0,7896020704.0,2.1174236471181374,23.0,8.718944531929166,255.0,25.38387515902834,204.7170829998068,215.0,0.0,255.0,10.05131154353435,208.780995329075,-2.2841329827247145,7896020704.0,0.36261100117981043,1680.4199386494636,80.40553379334168,458.5271438026247,-33.086342952191806,6.314140245612149,0.22728067414324526,0.9311877596834551,0.16345378757796727,0.6754340782965358,0.19977627356941477,0.9262876207272037,0.9239375493087704,0.9982122291789403,0.9867470840390082,-0.6317416300878442,0.9532832400057694,0.12743682434351994,8.8816388319335,0.3400957963286067,2.6043203497148637,0.9456414278815535,0.5586606779988261,17.763277663866997,2.3759979014716475,1.6353552299388485,3.7986428002867725,72295.8632311132,0.3991049337884744,5.134393982150833,65685.16980871678,2.773593682634576,77.46547793204338,61.828905020839656,5087.986773027133,0.8543196909195314,0.02011328466220996,0.04773483134956711,2.40145093305406,0.0021489010366711548,4108.23179890563,0.12289897327503735,6.829876779668499,58.62218407327899,182.14633272817636,14710.6171516854,2.355528624918274,0.04340357650884824,5.824450616324576,9267.57332012653,0.2780599332601269,0.18380303072124543,151.82390109694273,0.5464858439415935,23.873927758032288,0.031344627673029334,903.3047001620746,0.13309336970120444,4.668467866516668,36.60836894062178,1453948.2574038603,117666572.02828938,17995.083226796884,0.05453960422248089,1827.0332989538824,0.2691960069182087,0.5290187340813138,17.946916490453845,0.02817831159599763,5.828868551138592,0.03746722239090232,1453235.9015398112,36.0910769667006,0.00020034348795592587,7.499533225347446,0.0064997909210012545,0.018615671426841927
Malignant cases,Malignant case (224).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},59b0d2d28c95be63aabcb8c7d2a21a9355b5bc5c,2D,"(1.0, 1.0)","(801, 512)",120.99963180789638,0.0,255.0,33c8a6d716edb0f75b8daba0af3b8093e1300184,"(1.0, 1.0)","(801, 512)","(56, 24, 712, 488)",183166,234,"(424.82117314348733, 267.981770634288)","(424.82117314348733, 267.981770634288)",159.0,233.0,7928850509.0,2.0184978657896044,21.0,8.399414625528449,255.0,24.97082289534399,204.2096841116801,216.0,0.0,255.0,9.824211588800894,208.057168696464,-2.2711943823696528,7928850509.0,0.398872575426996,1586.190360996706,79.35691946120075,404.7855146186752,-31.188745214850474,5.84875918406323,0.19813915161586182,0.9350758581541707,0.15055878477483248,0.640373017332996,0.17479537346793653,0.9315682450555689,0.9293354040178119,0.9984095622621785,0.9877441105175512,-0.6349403489114117,0.9473775834547418,0.11815890266402504,8.82859224996877,0.3830491036193666,2.459760705095907,0.9467758959703914,0.6007897369813273,17.657184499937543,2.2469365835431923,1.5117245839197735,3.617401408358718,78286.05278272169,0.4274049375032576,5.057232304011588,73059.89415066114,2.576814334068606,76.45461493945383,62.83817957481192,5118.403098828385,0.8515086964641223,0.018682675813540637,0.0465422348730461,2.3248235962460004,0.001900315368041255,3934.493784288378,0.12245578583470035,6.351786728316883,56.167787472709186,260.26112372482515,21061.05674672392,3.2989619024523154,0.03893848035585733,5.778495664100252,9318.38625477294,0.2907814542331036,0.17482775187534805,226.7774146984691,0.5593339085164105,23.990001478222382,0.027974552645137034,904.7182756527019,0.1373282142763664,4.517898082620828,36.67030965391621,1816569.121129326,146902036.39010322,22485.687464463554,0.05086604853160929,1751.241651487553,0.26582295863502625,0.5306976266748742,18.22927871138772,0.02649981122967488,5.859763671707989,0.03596737385759366,1815796.1157045672,33.76746809599965,0.0002107002280092342,6.771443480661913,0.005595126758221883,0.019422946542922506
Malignant cases,Malignant case (209).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},09f86dc6c0f6ddd6df529bd4f87f157e1f9716d7,2D,"(1.0, 1.0)","(801, 512)",120.45196921816479,0.0,255.0,51e834187351fcb7a000e5ebe5998fbc3d577e8b,"(1.0, 1.0)","(801, 512)","(16, 48, 785, 464)",186044,213,"(406.41936316140266, 295.4108114209542)","(406.41936316140266, 295.4108114209542)",177.0,233.0,8108226956.0,2.0011601696149506,22.0,10.321690673143909,255.0,23.80935727382432,205.02879963879514,216.0,0.0,255.0,9.429758788975153,208.76376182101475,-2.5119600661675583,8108226956.0,0.39527571256454397,1545.4995683361753,79.5771234724785,421.84578565933424,-30.114169567685845,5.706124570779842,0.212989262994979,0.9286880646120076,0.15024984588502804,0.6342605766098417,0.18972836836406232,0.9317550986473992,0.9298432890919086,0.9983618999045148,0.9878192788327252,-0.6408272032073227,0.9485349845650171,0.12015949044343631,8.843282647362654,0.3717297597427636,2.450246975803427,0.9438471349681492,0.586896582026242,17.68656529472531,2.250902740956561,1.479778458443705,3.589445354120679,80191.87949087312,0.43103717126525515,4.813088103936184,73538.67466835803,2.5072023479311283,77.05400335404528,63.329782202059725,5148.156871492765,0.8953290310556596,0.0211486645028844,0.04309535302397926,2.187059434940879,0.00220300485987514,4034.901013547419,0.12782370345676206,6.759924021999195,58.68343621609762,204.2468347830102,16342.28696978615,2.6715746241612175,0.04990015931183338,5.883433297972043,8406.150571238844,0.26728554935154814,0.1687974350153727,168.1551136443536,0.53535333092857,23.55023251648639,0.03590926041744465,814.1119500984898,0.1336362360634422,4.768966754673039,35.65971766250821,1967633.830597505,159030157.60489166,24378.766318806338,0.06329209094651336,1483.773145108339,0.24356092335987176,0.49749749161048334,15.577641349920357,0.03159727328077097,5.929066699250327,0.03274494205671777,1966701.1959458145,36.035640179346004,0.00019522568929897425,6.953061430546509,0.005503111676106974,0.019047703591573425
Malignant cases,Malignant case (240).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},51a2b9f86fadcbf3646d9df92392fac95e9ba665,2D,"(1.0, 1.0)","(623, 512)",128.84714837479936,0.0,255.0,87484df796223a093dc553a809076e40cf4c4077,"(1.0, 1.0)","(623, 512)","(0, 40, 623, 472)",151898,223,"(308.92670739575243, 292.3623945015734)","(308.92670739575243, 292.3623945015734)",173.0,240.0,6730738357.0,2.192032265592212,24.0,8.6973970996736,255.0,25.661535195408884,206.410374066808,217.0,0.0,255.0,10.858238002402208,210.50156377797697,-2.320477818805376,6730738357.0,0.3185228123031751,1705.665830574106,81.8639867329903,469.9207340116727,-34.93472329799523,6.387361199465528,0.21933184374944809,0.9342726914982241,0.1671367031197304,0.6865739068081529,0.19047996916448806,0.9238704055586936,0.921401210516301,0.9982441221559968,0.9863881575215405,-0.6360367949177594,0.9589881648875813,0.13164953458092798,8.962236979134254,0.2858515351757812,2.718271978119952,0.9465304384919426,0.49090578277865116,17.924473958268507,2.4904380383853053,1.651673260803744,3.956012753678726,58625.363612424124,0.3859521758839756,5.199742528662028,48382.978143227694,2.823748853669127,78.89044622049006,61.34087348088849,5147.498090824106,0.821942989294212,0.01902480137370333,0.04922491990454694,2.4584965717505396,0.002104276687926904,3903.117374617751,0.13563403557973533,6.817797269226193,59.80317853267824,142.70508804475423,11871.180567278594,1.8103351998695794,0.03942440517987143,5.778977368034468,7714.793215017909,0.26950526991444523,0.18840768147046044,113.66303666897629,0.5379030342716378,23.8726476416589,0.0282992076615315,817.520778364116,0.1348154317882777,4.5541950069966095,36.24307387862797,946309.1437994723,76732855.22279024,11696.9223674355,0.05205248692006955,1626.0903693931398,0.26815474429306396,0.5270339608072676,16.732455706584126,0.027602015877007575,5.709484735166343,0.03992152628737706,945681.6842604781,31.80768502103244,0.00022682124231032688,7.941595661646503,0.006791212692872061,0.022151520157415155
Malignant cases,Malignant case (251).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},3094aed530f5146a30181f5475b6abc899be7a19,2D,"(1.0, 1.0)","(623, 512)",136.23149077046548,0.0,255.0,6d6152cf60b53e532ee8be0f8b0a4b606cb216f8,"(1.0, 1.0)","(623, 512)","(0, 24, 623, 488)",157901,208,"(322.52118099315396, 265.19400763769704)","(322.52118099315396, 265.19400763769704)",177.0,241.0,7220473742.0,2.255688828013826,33.0,8.767820358977456,255.0,26.217648882168447,209.8851558888164,219.0,0.0,255.0,12.506013462792238,213.84071913730074,-2.345711261130836,7220473742.0,0.2777514581547377,1676.0744986851748,84.86140229677977,473.26259981439125,-37.05768787143222,6.424623606649942,0.20116740745069342,0.9397534697712764,0.1509282837765735,0.641278939648613,0.1777103475092493,0.9316505463926331,0.9293607628709379,0.9983897466803123,0.9877273839313132,-0.6705910722292908,0.96738771207233,0.11748090885868392,9.12717738795282,0.2509231320163712,2.7333877565676485,0.9490820695518795,0.3595015789338853,18.25435477590564,2.518649651858206,1.6564477535251587,3.885405064607515,68032.16168991964,0.4308532668565724,5.06016642708756,43857.23299409123,2.8234065034789175,81.82973508717488,62.97808753586108,5515.906542707139,0.8017553307121188,0.017999053841015467,0.04693861479667689,2.3956558437235174,0.0019449035833155055,3572.6706073620026,0.1296914468776278,6.603132111564487,58.45148158348427,271.2021726264878,25155.926295972422,3.0334318924108112,0.03905475751664718,5.760500466332502,7909.591275677154,0.28801448667296264,0.17370219314633853,237.18910807912073,0.5566978637060679,24.58550822719782,0.02826480480635073,812.8242607526881,0.13656321585226616,4.319850216381591,35.95480510752688,774502.1278561827,66330981.429603495,9149.868641134448,0.05155847750525219,1565.328629032258,0.26299204116805414,0.5211001746470072,16.66177121334883,0.026844192673566462,5.744304557097632,0.03769450478464354,773798.3365207672,26.405855096913978,0.0002741588672310535,7.000676058915046,0.006135134637679573,0.024676661376003335
Malignant cases,Malignant case (250).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},4867af4f412105d916199a79bcbd1bbd2d0c73e7,2D,"(1.0, 1.0)","(623, 512)",137.04979057985554,0.0,255.0,db3706702f98be47f2478b075bad476ba9475a84,"(1.0, 1.0)","(623, 512)","(0, 24, 623, 488)",160045,185,"(320.4141022837327, 267.15994251616735)","(320.4141022837327, 267.15994251616735)",173.0,241.0,7306285839.0,2.2896556127674,31.0,8.729254704553359,255.0,25.751434221271854,209.8431253709894,219.0,0.0,255.0,11.955217965109828,213.66199246537607,-2.3074141183004304,7306285839.0,0.2732816032233725,1617.3097588096439,84.98910823363852,444.24102953476387,-34.41842480014353,6.447983226468947,0.20391820683971168,0.9391837681545429,0.15395684458941256,0.6498434438863403,0.17948289169564532,0.9300828327658279,0.9278204947464642,0.9983670373843951,0.9874731913319833,-0.6686875545731683,0.9687889133999232,0.12083177350209275,9.133887252486684,0.24394831896964428,2.7892050733302436,0.945698352704891,0.37576698434268324,18.267774504973367,2.5686147858022523,1.662975358327165,3.9708329835632803,67236.84701802618,0.42011213732404123,5.038408015304819,43737.35418788466,2.767235705398045,82.04915492517729,62.677190790090286,5503.822031303695,0.7922694442937381,0.017590289168309684,0.047213816020667404,2.44436679271717,0.0018830920465088459,3712.114455997308,0.1311547714596941,6.316169745530842,59.10303671360956,214.40546289492858,19666.18485792741,2.44342934250559,0.03711646514176092,5.816388772738408,7844.184408628056,0.27816813924918304,0.17599737573807367,181.16466110579873,0.5468050521809724,24.38433233299569,0.026733510343041375,820.9034710743801,0.13568652414452564,4.383943419165358,36.84380165289256,784316.6259504132,67094548.54132231,9261.082852177336,0.05001017738620061,1627.8714049586777,0.2690696537121781,0.5296711504060625,17.77157255571823,0.0262807501406416,5.764226764421574,0.037801868224561844,783616.8267010452,28.24948050786229,0.0002575790410443651,7.253410484046441,0.006202834402815874,0.023638703801079065
Malignant cases,Malignant case (238).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},e45b19d227a3cfcf825b45e4665f80854f3d9636,2D,"(1.0, 1.0)","(623, 512)",130.2767669040931,0.0,255.0,bc567504280fb36e9614636cdb58fe925d74affc,"(1.0, 1.0)","(623, 512)","(0, 48, 623, 464)",152890,205,"(306.6950291058931, 298.1435018640853)","(306.6950291058931, 298.1435018640853)",185.0,249.0,6944888305.0,2.2285469145438417,25.0,9.094175989292479,255.0,25.59226387618778,209.07909608215056,219.0,0.0,255.0,10.904919547915197,213.12926750851483,-2.3679845875748753,6944888305.0,0.30079973922617403,1710.016250186922,83.60987293000942,493.8921420164695,-35.16442976877951,6.618923661301366,0.2248040940565691,0.9349159892628619,0.16976542617640172,0.6943525866225678,0.19504763384907353,0.9229212936021488,0.9203901114366282,0.9981993814485564,0.9861868630794832,-0.6378254016676403,0.9616117053178577,0.13294176707441333,9.055994013912382,0.26460035175366947,2.776186684098155,0.9481796406730819,0.46316364550666345,18.111988027824765,2.5416074882312696,1.7109319388394837,4.026907289316165,58217.44768133952,0.38077995736372244,5.134671634058509,45989.27213028975,2.873670674676169,80.73187258813526,61.35612531885669,5244.757250310681,0.8153609912883556,0.018812419973531846,0.0495420947638775,2.5860270533325913,0.0020485951579163135,4034.7465917023706,0.13977850095130587,6.976214885216752,62.4797251056612,145.18810983074954,12174.641234360437,1.8343135437307319,0.03883868164970977,5.787401385371993,7481.617782680738,0.2604663856441177,0.1877379161488652,115.88777927716532,0.5280736419059507,24.64058399964732,0.027495493458964876,796.1884057971015,0.1296512629534443,4.963849827591469,38.768767301742386,845535.3701351571,68855505.84009118,10423.846370398473,0.05000700645002992,1727.2927861911742,0.28127223354358805,0.5429515611129061,18.8269264395491,0.02679743459599379,5.695924793250019,0.04016613251357185,844915.5296106286,32.20861206601186,0.0002250621188092621,8.354388957798832,0.0070210908500937886,0.022323349374847833
Malignant cases,Malignant case (255).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},799c1039a3c7cad7d55a64b77a1ef8f3ad555536,2D,"(1.0, 1.0)","(623, 512)",136.09057107744783,0.0,255.0,3285ebfc93a8b96496467ef94e1751cc4d98269a,"(1.0, 1.0)","(623, 512)","(0, 24, 623, 488)",158631,228,"(326.5587432469063, 259.95273307235027)","(326.5587432469063, 259.95273307235027)",177.0,241.0,7214163536.0,2.2848360601484416,32.0,8.708918625072553,255.0,26.055769251449966,209.28043068504894,218.0,0.0,255.0,12.188801851044028,213.25487135961765,-2.3196564909120063,7214163536.0,0.27235985349228586,1679.3414908875045,84.81652660181072,484.91820553126956,-36.87262414203474,6.611791319948619,0.19723840652226493,0.9425519642278857,0.14616847632594535,0.6272779053311017,0.17524374582653668,0.9340670118318645,0.931803210048143,0.9984237332595189,0.98812796559281,-0.6822946269320819,0.9704411111476025,0.11281374644002475,9.122097314053256,0.24570783451508368,2.755362222900679,0.9590280201209864,0.3791644708698291,18.24419462810651,2.545686843300233,1.7022574316177208,3.9161294921807492,68934.24376698124,0.43455720361708133,4.875304384588269,43204.715919334805,2.873004919903819,81.80968410966331,63.446217952354836,5552.8063619343,0.8114751967602157,0.018021830822679837,0.04552776791586307,2.349545813214952,0.001852224963231685,3522.1142503775372,0.13128988721078616,6.69156711893078,57.90380268115054,241.57668939453288,22195.542029647473,2.7483343436958263,0.03963470795984082,5.850772570175091,7248.523098118033,0.27184303925602993,0.16835454608493927,205.38774193444726,0.5405330358731573,23.102278485647588,0.028447038797349077,764.0501402524544,0.1339498843359843,4.484988481545885,36.859572230014024,881451.9237377279,74769384.49789621,10497.963874818417,0.05010197002168108,1544.6763674614306,0.27080581477234056,0.5303015327900413,17.94814204288232,0.025937799818641732,5.7451493147223,0.035957662751921124,880678.5007245905,27.224116684807413,0.0002674556283942247,6.995657839166358,0.0062046953897694134,0.02474588020770337
Malignant cases,Malignant case (24).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},34e5f18857b9cdbef75c4e9325921eb2ad6a3ffb,2D,"(1.0, 1.0)","(512, 512)",120.9477310180664,37.0,255.0,91d6248180e427e2474faa7b2edb22579ea1eeb9,"(1.0, 1.0)","(512, 512)","(0, 48, 512, 416)",127916,131,"(262.4787829513118, 237.2245067075268)","(262.4787829513118, 237.2245067075268)",137.0,222.0,5077605675.0,2.154547700781629,23.0,7.152206588060293,255.0,26.070583907367187,194.8591810250477,204.0,37.0,218.0,11.645249808800633,199.23564961462912,-2.0557069302512487,5077605675.0,0.3296243592768806,1724.743647610965,57.530966202503194,407.8277792175167,-33.02382185533139,6.2849167153487215,0.3564810445381396,0.8931284014869765,0.22295335114517117,0.8252164615483742,0.3048503460906345,0.9056648826789763,0.9012993564510349,0.9966270627631695,0.9806636876816202,-0.5518329104823277,0.9374134039102221,0.15036746563782177,7.4865463639280865,0.289863201139099,2.795147707872161,0.9206407060753101,0.4717432543927631,14.973092727856173,2.454576248209288,1.6603494399717158,4.13237600453056,41737.03144250915,0.326284682467472,6.105115731872655,42164.229541261455,2.7658317912066033,54.99796741611683,57.88465868226023,3437.8487444885704,1.241875759602985,0.03866289421464511,0.06383202292225526,2.39614357187227,0.005819544841514642,3999.7581355878488,0.1382822346870698,5.881727613008875,42.21092119747572,149.02373469995712,9047.751918261893,2.6662526742735517,0.08741569598929924,5.518154791671145,9886.507221255948,0.3406893883901204,0.22552495387598112,128.74407619673883,0.6058135547256472,21.562619956828456,0.06587342877052649,816.0935550935551,0.12119001412140705,5.072353047702022,31.966141966141965,630348.9343629343,38552097.35788536,10431.409535212284,0.10612800686142525,2368.196614196614,0.3516775488857461,0.6163109315399942,18.71540852293317,0.06269681928004647,5.595406557984919,0.05264392257418931,629988.1036332565,47.50180643510499,0.00020473790045892845,7.513210918465381,0.011132716741900377,0.012084083700243503
